ID,LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,SCHEDULED_RUN_TIME,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,DATE_STORED,PCNAME,SIGN_ON_DATE,OPERATING_COST_PER_HOUR,RECOVERY_PROCESSING_ID,AGGREGATE_ID,COUNTY,TYPE
4748,317,11,4 - PM Peak,Outbound,8,15.63,3.25,21,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3402,Ocean,Interstate
4749,317,11,5 - Evening,Outbound,8,15.63,2.50,16,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3403,Ocean,Interstate
4750,317,12,2 - AM Peak,Outbound,5,9.76,1.45,15,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3404,Ocean,Interstate
4751,317,12,3 - Mid Day,Outbound,15,29.30,2.86,10,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3405,Ocean,Interstate
4752,317,12,4 - PM Peak,Outbound,5,9.76,0.95,10,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3406,Ocean,Interstate
4753,317,12,5 - Evening,Outbound,5,9.76,0.50,5,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3407,Ocean,Interstate
4754,317,14,2 - AM Peak,Outbound,16,31.26,8.07,26,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3408,Ocean,Interstate
4755,317,14,3 - Mid Day,Outbound,48,93.78,10.91,12,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3409,Ocean,Interstate
4756,317,14,4 - PM Peak,Outbound,16,31.26,5.02,16,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3410,Ocean,Interstate
4757,317,14,5 - Evening,Outbound,16,31.26,2.25,7,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3411,Ocean,Interstate
4758,317,15,2 - AM Peak,Outbound,26,50.79,18.32,36,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3412,Ocean,Interstate
4759,317,15,3 - Mid Day,Outbound,78,152.39,70.07,46,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3413,Ocean,Interstate
4760,317,15,4 - PM Peak,Outbound,26,50.79,11.32,22,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3414,Ocean,Interstate
4761,317,15,5 - Evening,Outbound,8,15.63,0.50,3,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3415,Ocean,Interstate
4762,317,16,2 - AM Peak,Outbound,12,23.44,9.04,39,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3416,Ocean,Interstate
4763,317,16,3 - Mid Day,Outbound,36,70.33,31.07,44,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3417,Ocean,Interstate
4764,317,16,4 - PM Peak,Outbound,12,23.44,16.04,68,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3418,Ocean,Interstate
4765,317,17,2 - AM Peak,Outbound,9,17.58,5.66,32,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3419,Ocean,Interstate
4766,317,17,3 - Mid Day,Outbound,27,52.75,31.13,59,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3420,Ocean,Interstate
4767,317,17,4 - PM Peak,Outbound,9,17.58,5.20,30,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3421,Ocean,Interstate
4768,317,18,2 - AM Peak,Outbound,27,52.75,8.72,17,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3422,Monmouth,Interstate
4769,317,18,3 - Mid Day,Outbound,81,158.25,35.49,22,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3423,Monmouth,Interstate
4770,317,18,4 - PM Peak,Outbound,27,52.75,8.30,16,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3424,Monmouth,Interstate
4771,317,19,2 - AM Peak,Outbound,3,5.86,5.10,87,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3425,Monmouth,Interstate
4772,317,19,3 - Mid Day,Outbound,9,17.58,38.30,218,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3426,Monmouth,Interstate
4773,317,19,4 - PM Peak,Outbound,3,5.86,8.30,142,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,117.22,3337,3427,Monmouth,Interstate
4774,319,1,1 - Early AM,Inbound,95,239.07,571.70,239,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3428,New York,Interstate
4775,319,1,2 - AM Peak,Inbound,285,717.23,1198.18,167,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3429,New York,Interstate
4776,319,1,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3430,New York,Interstate
4777,319,1,3 - Mid Day,Inbound,285,717.23,1507.78,210,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3431,New York,Interstate
4778,319,1,3 - Mid Day,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3432,New York,Interstate
4779,319,1,4 - PM Peak,Inbound,190,478.15,388.03,81,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3433,New York,Interstate
4780,319,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3434,New York,Interstate
4781,319,1,5 - Evening,Inbound,190,478.15,417.48,87,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3435,New York,Interstate
4782,319,1,5 - Evening,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3436,New York,Interstate
4783,319,3,1 - Early AM,Inbound,23,57.88,1.92,3,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3437,Hudson,Interstate
4784,319,3,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3438,Hudson,Interstate
4785,319,3,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3439,Hudson,Interstate
4786,319,4,1 - Early AM,Inbound,92,231.52,290.07,125,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3440,Essex,Interstate
4787,319,4,2 - AM Peak,Outbound,29,72.98,4.70,6,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3441,Essex,Interstate
4788,319,4,4 - PM Peak,Outbound,39,98.14,4.70,5,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3442,Essex,Interstate
4789,319,18,1 - Early AM,Inbound,120,301.99,89.15,30,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3443,Ocean,Interstate
4790,319,18,2 - AM Peak,Inbound,180,452.98,244.09,54,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3444,Ocean,Interstate
4791,319,18,2 - AM Peak,Outbound,281,707.16,856.81,121,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3445,Ocean,Interstate
4792,319,18,3 - Mid Day,Inbound,180,452.98,174.20,38,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3446,Ocean,Interstate
4793,319,18,3 - Mid Day,Outbound,285,717.23,957.91,134,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3447,Ocean,Interstate
4794,319,18,4 - PM Peak,Inbound,120,301.99,166.26,55,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3448,Ocean,Interstate
4795,319,18,4 - PM Peak,Outbound,376,946.24,1767.56,187,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3449,Ocean,Interstate
4796,319,18,5 - Evening,Inbound,120,301.99,138.48,46,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3450,Ocean,Interstate
4797,319,18,5 - Evening,Outbound,190,478.15,867.76,181,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3451,Ocean,Interstate
4798,319,31,1 - Early AM,Inbound,0,0.00,23.24,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3452,Atlantic,Interstate
4799,319,31,2 - AM Peak,Inbound,45,113.24,64.62,57,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3453,Atlantic,Interstate
4800,319,31,2 - AM Peak,Outbound,180,452.98,310.61,69,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3454,Atlantic,Interstate
4801,319,31,3 - Mid Day,Inbound,30,75.49,47.91,63,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3455,Atlantic,Interstate
4802,319,31,3 - Mid Day,Outbound,180,452.98,538.00,119,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3456,Atlantic,Interstate
4803,319,31,4 - PM Peak,Inbound,0,0.00,43.64,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3457,Atlantic,Interstate
4804,319,31,4 - PM Peak,Outbound,240,603.98,390.30,65,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3458,Atlantic,Interstate
4805,319,31,5 - Evening,Inbound,0,0.00,36.96,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3459,Atlantic,Interstate
4806,319,31,5 - Evening,Outbound,120,301.99,171.44,57,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3460,Atlantic,Interstate
4807,319,32,2 - AM Peak,Inbound,22,55.36,6.34,11,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3461,Cape May,Interstate
4808,319,32,3 - Mid Day,Inbound,22,55.36,6.69,12,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3462,Cape May,Interstate
4809,319,32,3 - Mid Day,Outbound,34,85.56,3.24,4,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3463,Cape May,Interstate
4810,319,32,5 - Evening,Outbound,34,85.56,1.51,2,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3464,Cape May,Interstate
4811,319,34,2 - AM Peak,Inbound,16,40.26,0.55,1,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3465,Cape May,Interstate
4812,319,34,3 - Mid Day,Inbound,16,40.26,2.35,6,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3466,Cape May,Interstate
4813,319,34,3 - Mid Day,Outbound,22,55.36,3.89,7,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3467,Cape May,Interstate
4814,319,34,5 - Evening,Outbound,22,55.36,2.00,4,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3468,Cape May,Interstate
4815,319,35,2 - AM Peak,Inbound,7,17.61,1.27,7,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3469,Cape May,Interstate
4816,319,35,3 - Mid Day,Inbound,7,17.61,1.70,10,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3470,Cape May,Interstate
4817,319,35,3 - Mid Day,Outbound,22,55.36,3.44,6,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3471,Cape May,Interstate
4818,319,35,5 - Evening,Outbound,22,55.36,0.40,1,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3472,Cape May,Interstate
4819,319,36,2 - AM Peak,Inbound,14,35.23,3.61,10,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3473,Cape May,Interstate
4820,319,36,3 - Mid Day,Inbound,14,35.23,0.25,1,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3474,Cape May,Interstate
4821,319,36,3 - Mid Day,Outbound,2,5.03,1.84,37,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3475,Cape May,Interstate
4822,319,36,5 - Evening,Outbound,2,5.03,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3476,Cape May,Interstate
4823,319,37,2 - AM Peak,Inbound,17,42.78,7.04,16,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3477,Cape May,Interstate
4824,319,37,3 - Mid Day,Inbound,17,42.78,0.70,2,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3478,Cape May,Interstate
4825,319,37,3 - Mid Day,Outbound,30,75.49,1.34,2,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3479,Cape May,Interstate
4826,319,37,5 - Evening,Outbound,30,75.49,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,150.99,3337,3480,Cape May,Interstate
4827,320,1,1 - Early AM,Inbound,54,226.43,231.16,102,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3481,New York,Interstate
4828,320,1,1 - Early AM,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3482,New York,Interstate
4829,320,1,2 - AM Peak,Inbound,454,1903.71,3185.07,167,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3483,New York,Interstate
4830,320,1,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3484,New York,Interstate
4831,320,1,3 - Mid Day,Inbound,379,1589.22,1294.69,81,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3485,New York,Interstate
4832,320,1,3 - Mid Day,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3486,New York,Interstate
4833,320,1,4 - PM Peak,Inbound,932,3908.07,466.76,12,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3487,New York,Interstate
4834,320,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3488,New York,Interstate
4835,320,1,5 - Evening,Inbound,220,922.50,289.17,31,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3489,New York,Interstate
4836,320,1,5 - Evening,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3490,New York,Interstate
4837,320,2,1 - Early AM,Inbound,14,58.70,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3491,Hudson,Interstate
4838,320,2,1 - Early AM,Outbound,48,201.27,96.00,48,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3492,Hudson,Interstate
4839,320,2,2 - AM Peak,Inbound,84,352.22,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3493,Hudson,Interstate
4840,320,2,2 - AM Peak,Outbound,93,389.96,63.00,16,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3494,Hudson,Interstate
4841,320,2,3 - Mid Day,Inbound,88,369.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3495,Hudson,Interstate
4842,320,2,3 - Mid Day,Outbound,228,956.05,1575.30,165,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3496,Hudson,Interstate
4843,320,2,4 - PM Peak,Inbound,20,83.86,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3497,Hudson,Interstate
4844,320,2,4 - PM Peak,Outbound,322,1350.21,2779.35,206,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3498,Hudson,Interstate
4845,320,2,5 - Evening,Inbound,48,201.27,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3499,Hudson,Interstate
4846,320,2,5 - Evening,Outbound,197,826.06,1657.80,201,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3500,Hudson,Interstate
4847,320,3,1 - Early AM,Inbound,21,88.05,7.12,8,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3501,Hudson,Interstate
4848,320,3,1 - Early AM,Outbound,36,150.95,31.36,21,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3502,Hudson,Interstate
4849,320,3,2 - AM Peak,Inbound,127,532.53,262.35,49,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3503,Hudson,Interstate
4850,320,3,2 - AM Peak,Outbound,186,779.93,622.17,80,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3504,Hudson,Interstate
4851,320,3,3 - Mid Day,Inbound,141,591.24,427.62,72,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3505,Hudson,Interstate
4852,320,3,3 - Mid Day,Outbound,171,717.03,145.45,20,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3506,Hudson,Interstate
4853,320,3,4 - PM Peak,Inbound,89,373.19,133.45,36,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3507,Hudson,Interstate
4854,320,3,4 - PM Peak,Outbound,189,792.51,231.67,29,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3508,Hudson,Interstate
4855,320,3,5 - Evening,Inbound,77,322.87,107.95,33,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3509,Hudson,Interstate
4856,320,3,5 - Evening,Outbound,144,603.82,259.58,43,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,251.59,3337,3510,Hudson,Interstate
4857,321,1,2 - AM Peak,Inbound,303,1593.75,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3511,New York,Interstate
4858,321,1,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3512,New York,Interstate
4859,321,1,3 - Mid Day,Inbound,54,284.03,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3513,New York,Interstate
4860,321,1,3 - Mid Day,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3514,New York,Interstate
4861,321,1,4 - PM Peak,Inbound,102,536.51,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3515,New York,Interstate
4862,321,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3516,New York,Interstate
4863,321,1,5 - Evening,Outbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3517,New York,Interstate
4864,321,33,2 - AM Peak,Inbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3518,Bergen,Interstate
4865,321,33,2 - AM Peak,Outbound,18,94.67,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3519,Bergen,Interstate
4866,321,33,3 - Mid Day,Inbound,0,0.00,0.00,0,5/17/2013 12:06:18,NWK052120,5/8/2013 0:00:00,315.59,3337,3520,Bergen,Interstate
4867,76,1,4 - PM Peak,Inbound,119,273.55,59.15,22,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,958,Hudson,Local
4868,76,1,4 - PM Peak,Outbound,96,220.68,106.10,48,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,959,Hudson,Local
4869,76,2,2 - AM Peak,Inbound,13,29.88,19.69,66,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,960,Bergen,Local
4870,76,2,2 - AM Peak,Outbound,90,206.89,79.22,38,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,961,Bergen,Local
4871,76,2,3 - Mid Day,Inbound,26,59.76,33.82,57,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,962,Bergen,Local
4872,76,2,4 - PM Peak,Inbound,97,222.98,121.35,54,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,963,Bergen,Local
4873,76,2,4 - PM Peak,Outbound,14,32.18,5.25,16,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,964,Bergen,Local
4874,76,3,2 - AM Peak,Outbound,102,234.47,30.61,13,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,965,Bergen,Local
4875,76,3,3 - Mid Day,Inbound,25,57.46,31.98,56,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,966,Bergen,Local
4876,76,3,4 - PM Peak,Inbound,50,114.93,78.51,68,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,137.92,3337,967,Bergen,Local
4877,78,1,1 - Early AM,Inbound,8,22.92,29.33,128,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,968,Essex,Local
4878,78,1,2 - AM Peak,Inbound,56,160.47,184.21,115,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,969,Essex,Local
4879,78,1,2 - AM Peak,Outbound,22,63.04,1.12,2,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,970,Essex,Local
4880,78,1,3 - Mid Day,Inbound,24,68.77,68.32,99,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,971,Essex,Local
4881,78,1,3 - Mid Day,Outbound,94,269.36,18.40,7,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,972,Essex,Local
4882,78,1,4 - PM Peak,Outbound,117,335.27,71.85,21,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,973,Essex,Local
4883,78,3,1 - Early AM,Inbound,47,134.68,14.01,10,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,974,Hudson,Local
4884,78,3,2 - AM Peak,Inbound,296,848.21,90.10,11,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,975,Hudson,Local
4885,78,3,2 - AM Peak,Outbound,25,71.63,3.37,5,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,976,Hudson,Local
4886,78,3,3 - Mid Day,Inbound,110,315.21,27.02,9,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,977,Hudson,Local
4887,78,3,3 - Mid Day,Outbound,126,361.06,67.66,19,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,978,Hudson,Local
4888,78,3,4 - PM Peak,Outbound,139,398.31,186.75,47,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,171.93,3337,979,Hudson,Local
4889,79,1,1 - Early AM,Outbound,12,29.78,7.12,24,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,980,Essex,Local
4890,79,1,2 - AM Peak,Outbound,52,129.07,74.90,58,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,981,Essex,Local
4891,79,1,3 - Mid Day,Outbound,13,32.26,2.86,9,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,982,Essex,Local
4892,79,1,4 - PM Peak,Inbound,14,34.74,7.67,22,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,983,Essex,Local
4893,79,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,984,Essex,Local
4894,79,1,5 - Evening,Inbound,14,34.74,2.40,7,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,985,Essex,Local
4895,79,1,5 - Evening,Outbound,11,27.30,13.68,50,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,986,Essex,Local
4896,79,2,1 - Early AM,Outbound,14,34.74,18.45,53,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,987,Essex,Local
4897,79,2,2 - AM Peak,Outbound,112,277.99,192.99,69,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,988,Essex,Local
4898,79,2,3 - Mid Day,Outbound,14,34.74,1.62,5,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,989,Essex,Local
4899,79,2,4 - PM Peak,Inbound,27,67.01,17.55,26,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,990,Essex,Local
4900,79,2,4 - PM Peak,Outbound,14,34.74,19.13,55,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,991,Essex,Local
4901,79,2,5 - Evening,Inbound,26,64.53,5.89,9,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,992,Essex,Local
4902,79,2,5 - Evening,Outbound,14,34.74,6.11,18,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,993,Essex,Local
4903,79,4,1 - Early AM,Outbound,9,22.33,14.77,66,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,994,Morris,Local
4904,79,4,2 - AM Peak,Outbound,100,248.21,144.11,58,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,995,Morris,Local
4905,79,4,3 - Mid Day,Outbound,13,32.26,2.19,7,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,996,Morris,Local
4906,79,4,4 - PM Peak,Inbound,3,7.44,10.75,144,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,997,Morris,Local
4907,79,4,4 - PM Peak,Outbound,13,32.26,11.72,36,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,998,Morris,Local
4908,79,4,5 - Evening,Inbound,3,7.44,5.09,68,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,999,Morris,Local
4909,79,4,5 - Evening,Outbound,11,27.30,7.71,28,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,1000,Morris,Local
4910,79,5,1 - Early AM,Outbound,24,59.57,6.80,11,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,1001,Morris,Local
4911,79,5,2 - AM Peak,Outbound,192,476.57,32.48,7,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,1002,Morris,Local
4912,79,5,3 - Mid Day,Outbound,24,59.57,0.57,1,5/17/2013 12:06:04,NWK052120,5/8/2013 0:00:00,148.92,3337,1003,Morris,Local
